,date,courier_id,city_code,excellence_score
6610,2024-03-05,163364038,TIS,4.8
6611,2024-03-05,164818397,TIS,4.5
6612,2024-03-05,166056549,SOU,3.4
6613,2024-03-05,166087774,TIS,2.6
6614,2024-03-05,139792819,TIS,4.7
6615,2024-03-05,160804563,TIS,3.3
6616,2024-03-05,150833573,TIS,4.8
6617,2024-03-05,164228245,TIS,4.8
6618,2024-03-05,159545441,TIS,4.9
6619,2024-03-05,160293219,TIS,4.9
6620,2024-03-05,159627313,TIS,4.8
6621,2024-03-05,164376746,TIS,4.5
6622,2024-03-05,151783931,TIS,4.7
6623,2024-03-05,145516681,SOU,4.1
6624,2024-03-05,163922232,TIS,4.7
6625,2024-03-05,150833610,TIS,4.8
6626,2024-03-05,165740195,TIS,3.9
6627,2024-03-05,147505515,TIS,4.8
6628,2024-03-05,161921318,TIS,4.9
6629,2024-03-05,165155688,TIS,4.2
6630,2024-03-05,145512035,TIS,4.8
6631,2024-03-05,160591727,TIS,4.4
6632,2024-03-05,163433853,TIS,4.4
6633,2024-03-05,166158885,TIS,1.9
6634,2024-03-05,148936605,TIS,4.7
6635,2024-03-05,158371899,TIS,4.7
6636,2024-03-05,157892256,TIS,4.8
6637,2024-03-05,161258312,TIS,4.4
6638,2024-03-05,166190854,TIS,2.7
6639,2024-03-05,161121569,TIS,4.8
6640,2024-03-05,161238575,TIS,3.6
6641,2024-03-05,161798626,TIS,3.7
6642,2024-03-05,150833722,TIS,4.8
6643,2024-03-05,161796309,TIS,4.7
6644,2024-03-05,150833741,TIS,4.8
6645,2024-03-05,150815957,TIS,4.9
6646,2024-03-05,163907409,TIS,4.9
6647,2024-03-05,151210735,TIS,4.0
6648,2024-03-05,152756530,TIS,4.6
6649,2024-03-05,161244682,TIS,4.8
6650,2024-03-05,150833846,TIS,4.2
6651,2024-03-05,157412603,TIS,4.8
6652,2024-03-05,165704583,SOU,3.7
6653,2024-03-05,150833568,TIS,4.8
6654,2024-03-05,150833587,TIS,4.8
6655,2024-03-05,166193333,SOU,3.5
6656,2024-03-05,151255884,TIS,4.8
6657,2024-03-05,163909065,TIS,4.8
6658,2024-03-05,141970606,SFX,4.3
6659,2024-03-05,161154167,TIS,4.5
6660,2024-03-05,161251562,TIS,3.6
6661,2024-03-05,161734000,TIS,4.4
6662,2024-03-05,163846146,TIS,2.2
6663,2024-03-05,166067355,SOU,0.5
6664,2024-03-05,161052064,TIS,4.9
6665,2024-03-05,146724715,TIS,3.8
6666,2024-03-05,163849136,TIS,4.3
6667,2024-03-05,154107263,TIS,4.9
6668,2024-03-05,163363858,TIS,4.8
6669,2024-03-05,161224272,TIS,4.8
6670,2024-03-05,163363890,TIS,4.6
6671,2024-03-05,165740933,TIS,4.0
6672,2024-03-05,161336367,TIS,4.9
6673,2024-03-05,161156283,TIS,4.7
6674,2024-03-05,164237129,TIS,4.8
6675,2024-03-05,147464127,TIS,4.4
6676,2024-03-05,166190318,TIS,2.8
6677,2024-03-05,163968277,TIS,3.8
6678,2024-03-05,150833614,TIS,4.6
6679,2024-03-05,125589992,TIS,4.9
6680,2024-03-05,153694513,TIS,4.7
6681,2024-03-05,163030355,TIS,4.8
6682,2024-03-05,166158164,TIS,3.0
6683,2024-03-05,150825744,TIS,4.7
6684,2024-03-05,161271308,TIS,4.7
6685,2024-03-05,164239129,TIS,4.8
6686,2024-03-05,165277282,TIS,3.0
6687,2024-03-05,151341162,TIS,4.6
6688,2024-03-05,149101710,TIS,4.8
6689,2024-03-05,166190060,TIS,2.7
6690,2024-03-05,142815827,TIS,4.8
6691,2024-03-05,150833682,TIS,4.8
6692,2024-03-05,140285274,TIS,4.8
6693,2024-03-05,145433623,TIS,4.8
6694,2024-03-05,150833960,TIS,4.9
6695,2024-03-05,163798464,SOU,3.8
6696,2024-03-05,150122173,TIS,4.8
6697,2024-03-05,165751222,SOU,3.0
6698,2024-03-05,146120081,TIS,4.7
6699,2024-03-05,161728720,SOU,4.6
6700,2024-03-05,102320533,TIS,4.4
6701,2024-03-05,160736307,SOU,4.9
6702,2024-03-05,157892546,TIS,4.6
6703,2024-03-05,154315438,TIS,4.8
6704,2024-03-05,151325960,TIS,4.7
6705,2024-03-05,164318873,TIS,4.8
6706,2024-03-05,165012073,TIS,0.6
6707,2024-03-05,159527119,TIS,4.9
6708,2024-03-05,150833878,TIS,4.8
6709,2024-03-05,158375328,TIS,4.9
6710,2024-03-05,160807066,TIS,4.8
6711,2024-03-05,151024090,TIS,4.8
6712,2024-03-05,152756426,TIS,4.8
6713,2024-03-05,157793472,SFX,3.9
6714,2024-03-05,164693230,SFX,4.1
6715,2024-03-05,162596172,TIS,4.7
6716,2024-03-05,161049064,TIS,4.8
6717,2024-03-05,164699344,SFX,3.3
6718,2024-03-05,166010685,SFX,2.9
6719,2024-03-05,166195632,TIS,2.6
6720,2024-03-05,150833813,TIS,4.9
6721,2024-03-05,150833901,TIS,5.0
6722,2024-03-05,164368946,SOU,4.2
6723,2024-03-05,146726379,TIS,4.8
6724,2024-03-05,162432157,TIS,4.6
6725,2024-03-05,166044698,TIS,3.1
6726,2024-03-05,166157525,TIS,2.5
6727,2024-03-05,137630666,TIS,3.8
6728,2024-03-05,163365040,TIS,4.8
6729,2024-03-05,160297030,TIS,4.4
6730,2024-03-05,160302444,TIS,4.8
6731,2024-03-05,162012947,TIS,4.8
6732,2024-03-05,163923949,TIS,4.9
6733,2024-03-05,161066511,TIS,4.9
6734,2024-03-05,162517047,TIS,4.7
6735,2024-03-05,124594243,TIS,4.7
6736,2024-03-05,134374111,TIS,4.3
6737,2024-03-05,153691152,TIS,4.8
6738,2024-03-05,164365732,TIS,4.8
6739,2024-03-05,116534785,TIS,3.9
6740,2024-03-05,133343972,SOU,4.4
6741,2024-03-05,150833700,TIS,4.8
6742,2024-03-05,166144158,TIS,2.6
6743,2024-03-05,150833914,TIS,4.7
6744,2024-03-05,165051699,SOU,4.2
6745,2024-03-05,157408460,TIS,4.8
6746,2024-03-05,166158216,TIS,2.6
6747,2024-03-05,139895330,TIS,4.7
6748,2024-03-05,150833639,TIS,4.8
6749,2024-03-05,151790838,TIS,4.8
6750,2024-03-05,157953079,TIS,4.8
6751,2024-03-05,166135541,TIS,2.5
6752,2024-03-05,166194876,TIS,1.7
6753,2024-03-05,162431806,TIS,4.5
6754,2024-03-05,150833804,TIS,4.7
6755,2024-03-05,150833912,TIS,4.4
6756,2024-03-05,160471007,SOU,4.2
6757,2024-03-05,159527394,TIS,4.9
6758,2024-03-05,161157619,TIS,4.9
6759,2024-03-05,148292717,TIS,3.6
6760,2024-03-05,163410677,TIS,4.7
6761,2024-03-05,122092289,TIS,4.5
6762,2024-03-05,162429816,TIS,4.0
6763,2024-03-05,163031617,TIS,4.8
6764,2024-03-05,164298410,TIS,4.8
6765,2024-03-05,151264550,TIS,4.4
6766,2024-03-05,164678355,SFX,3.8
6767,2024-03-05,166195391,SFX,3.3
6768,2024-03-05,154113491,TIS,4.7
6769,2024-03-05,163040245,TIS,4.3
6770,2024-03-05,164235994,TIS,4.8
6771,2024-03-05,166090441,TIS,2.7
6772,2024-03-05,162430594,TIS,4.8
6773,2024-03-05,166158880,TIS,2.8
6774,2024-03-05,150833857,TIS,4.7
6775,2024-03-05,151199475,TIS,4.8
6776,2024-03-05,166193036,TIS,2.9
6777,2024-03-05,137051423,SFX,4.5
6778,2024-03-05,166089308,TIS,2.4
6779,2024-03-05,150833909,TIS,5.0
6780,2024-03-05,152763697,TIS,3.8
6781,2024-03-05,151847382,TIS,4.8
6782,2024-03-05,166156183,TIS,2.8
6783,2024-03-05,166044697,TIS,2.8
6784,2024-03-05,161055707,TIS,4.6
6785,2024-03-05,164818826,TIS,4.4
6786,2024-03-05,160046338,TIS,3.4
6787,2024-03-05,153277287,TIS,4.6
6788,2024-03-05,150833628,TIS,4.4
6789,2024-03-05,151255929,TIS,4.8
6790,2024-03-05,166190561,TIS,2.5
6791,2024-03-05,160048385,TIS,4.7
6792,2024-03-05,150833970,TIS,4.7
6793,2024-03-05,160285545,TIS,4.7
6794,2024-03-05,166088289,TIS,2.7
6795,2024-03-05,164368399,TIS,4.3
6796,2024-03-05,161066440,TIS,4.8
6797,2024-03-05,140283994,TIS,4.7
6798,2024-03-05,150833767,TIS,4.2
6799,2024-03-05,160293001,TIS,4.4
6800,2024-03-05,163030626,TIS,4.9
6801,2024-03-05,160592642,TIS,4.9
6802,2024-03-05,165154496,TIS,4.7
6803,2024-03-05,150825958,TIS,4.8
6804,2024-03-05,165155721,TIS,4.6
6805,2024-03-05,124595363,TIS,4.5
6806,2024-03-05,161130020,TIS,4.5
6807,2024-03-05,150812200,TIS,4.8
6808,2024-03-05,159545315,TIS,4.7
6809,2024-03-05,161067454,TIS,4.0
6810,2024-03-05,161270330,TIS,4.8
6811,2024-03-05,151789070,TIS,4.8
6812,2024-03-05,156007473,TIS,4.9
6813,2024-03-05,151015115,SOU,4.1
6814,2024-03-05,149583101,TIS,4.4
6815,2024-03-05,142457272,TIS,4.8
6816,2024-03-05,152246883,TIS,4.6
6817,2024-03-05,159544507,TIS,4.9
6818,2024-03-05,145474838,TIS,4.9
6819,2024-03-05,161228625,TIS,4.8
6820,2024-03-05,163032676,TIS,4.7
6821,2024-03-05,164365597,TIS,4.7
6822,2024-03-05,161414737,SFX,3.7
6823,2024-03-05,129605550,SFX,4.4
6824,2024-03-05,139720198,TIS,4.8
6825,2024-03-05,149096520,TIS,4.0
6826,2024-03-05,166154247,TIS,2.6
6827,2024-03-05,154111668,TIS,4.8
6828,2024-03-05,166154707,TIS,3.0
6829,2024-03-05,160293000,TIS,4.1
6830,2024-03-05,151207097,TIS,4.7
6831,2024-03-05,166154192,TIS,2.9
6832,2024-03-05,151024100,TIS,4.7
6833,2024-03-05,161728789,SOU,4.9
6834,2024-03-05,165739342,TIS,3.4
6835,2024-03-05,151330180,TIS,5.0
6836,2024-03-05,165740855,TIS,3.8
6837,2024-03-05,154570850,TIS,4.3
6838,2024-03-05,144610490,TIS,4.9
6839,2024-03-05,161254463,TIS,4.8
6840,2024-03-05,159527259,TIS,4.8
6841,2024-03-05,163363855,TIS,4.4
6842,2024-03-05,140659373,TIS,4.9
6843,2024-03-05,161225265,TIS,4.8
6844,2024-03-05,164831779,TIS,4.7
6845,2024-03-05,166192941,TIS,2.8
6846,2024-03-05,135680146,TIS,4.0
6847,2024-03-05,162432162,TIS,4.8
6848,2024-03-05,124486514,TIS,4.0
6849,2024-03-05,150833812,TIS,4.7
6850,2024-03-05,161050290,TIS,4.8
6851,2024-03-05,161144100,TIS,4.8
6852,2024-03-05,161348828,TIS,4.7
6853,2024-03-05,162595743,TIS,4.8
6854,2024-03-05,163354291,TIS,4.8
6855,2024-03-05,166089262,TIS,2.7
6856,2024-03-05,163413585,TIS,2.7
6857,2024-03-05,166088330,TIS,2.6
6858,2024-03-05,145475476,TIS,4.7
6859,2024-03-05,147464128,TIS,4.7
6860,2024-03-05,161068660,TIS,4.3
6861,2024-03-05,150833786,TIS,4.8
6862,2024-03-05,163361228,TIS,3.7
6863,2024-03-05,155231407,TIS,3.9
6864,2024-03-05,127349481,TIS,3.9
6865,2024-03-05,151382562,TIS,4.8
6866,2024-03-05,160588958,TIS,4.7
6867,2024-03-05,163410640,TIS,4.8
6868,2024-03-05,162977162,TIS,4.7
6869,2024-03-05,163415211,TIS,4.9
6870,2024-03-05,160048012,TIS,4.8
6871,2024-03-05,163031004,TIS,4.9
6872,2024-03-05,135560678,TIS,4.8
6873,2024-03-05,160285539,TIS,4.1
6874,2024-03-05,149874899,TIS,4.9
6875,2024-03-05,160294624,TIS,4.8
6876,2024-03-05,161240872,SOU,3.9
6877,2024-03-05,166156110,TIS,2.8
6878,2024-03-05,151462672,TIS,4.9
6879,2024-03-05,151346681,TIS,4.5
6880,2024-03-05,150064243,TIS,4.8
6881,2024-03-05,161338201,TIS,4.8
6882,2024-03-05,160587071,TIS,4.8
6883,2024-03-05,148998082,TIS,4.8
6884,2024-03-05,163030546,TIS,4.5
6885,2024-03-05,122025918,TIS,4.7
6886,2024-03-05,153692413,TIS,3.4
6887,2024-03-05,163968279,TIS,4.7
6888,2024-03-05,151024083,TIS,4.5
6889,2024-03-05,161251624,TIS,4.9
6890,2024-03-05,163187470,TIS,4.8
6891,2024-03-05,152813627,SOU,3.8
6892,2024-03-05,148983839,SFX,4.5
6893,2024-03-05,164365647,TIS,4.8
6894,2024-03-05,151783989,TIS,5.0
6895,2024-03-05,160592636,TIS,4.5
6896,2024-03-05,150815486,TIS,4.8
6897,2024-03-05,123706786,TIS,4.7
6898,2024-03-05,161139568,TIS,4.7
6899,2024-03-05,162589701,TIS,4.7
6900,2024-03-05,151199468,TIS,4.3
6901,2024-03-05,150833826,TIS,4.8
6902,2024-03-05,164817873,TIS,4.8
6903,2024-03-05,145166336,TIS,4.8
6904,2024-03-05,145166338,TIS,4.3
6905,2024-03-05,164682350,TIS,4.8
6906,2024-03-05,164820203,TIS,4.7
6907,2024-03-05,165278957,TIS,4.4
6908,2024-03-05,145428634,TIS,4.7
6909,2024-03-05,151386108,TIS,4.9
6910,2024-03-05,161064723,TIS,4.7
6911,2024-03-05,161055621,TIS,4.7
6912,2024-03-05,163354290,TIS,4.5
6913,2024-03-05,137055014,SFX,4.6
6914,2024-03-05,136466317,SFX,4.2
6915,2024-03-05,163561181,SFX,4.1
6916,2024-03-05,161122829,TIS,4.0
6917,2024-03-05,133905167,TIS,4.7
6918,2024-03-05,150833585,TIS,4.9
6919,2024-03-05,161192511,TIS,4.8
6920,2024-03-05,151255984,TIS,4.6
6921,2024-03-05,164607518,SOU,4.0
6922,2024-03-05,150812612,TIS,4.8
6923,2024-03-05,150833656,TIS,4.7
6924,2024-03-05,161134660,TIS,4.7
6925,2024-03-05,155096626,TIS,4.8
6926,2024-03-05,163859287,TIS,4.8
6927,2024-03-05,157351523,TIS,4.9
6928,2024-03-05,162982080,SOU,4.4
6929,2024-03-05,151784249,TIS,4.9
6930,2024-03-05,162532771,TIS,4.6
6931,2024-03-05,150833848,TIS,4.3
6932,2024-03-05,151790837,TIS,4.7
6933,2024-03-05,159523840,TIS,4.8
6934,2024-03-05,137680409,TIS,4.8
6935,2024-03-05,151386653,TIS,4.8
6936,2024-03-05,166194096,TIS,2.9
6937,2024-03-05,163360641,TIS,4.8
6938,2024-03-05,166154547,TIS,2.5
6939,2024-03-05,166194201,SOU,2.7
6940,2024-03-05,150833729,TIS,4.7
6941,2024-03-05,150833817,TIS,3.9
6942,2024-03-05,159544057,TIS,4.7
6943,2024-03-05,163413588,TIS,4.8
6944,2024-03-05,166195392,TIS,2.6
6945,2024-03-05,160804669,TIS,4.8
6946,2024-03-05,163363171,TIS,4.8
6947,2024-03-05,160298575,TIS,4.0
6948,2024-03-05,150811503,TIS,4.6
6949,2024-03-05,166088148,TIS,2.7
6950,2024-03-05,159524898,TIS,4.5
6951,2024-03-05,160588841,TIS,4.9
6952,2024-03-05,164819745,TIS,4.8
6953,2024-03-05,161911950,TIS,4.7
6954,2024-03-05,163361229,TIS,4.8
6955,2024-03-05,163410601,TIS,3.8
6956,2024-03-05,151253854,TIS,4.2
6957,2024-03-05,154571907,TIS,4.8
6958,2024-03-05,162975988,TIS,4.6
6959,2024-03-05,149580214,TIS,4.3
6960,2024-03-05,154063465,SFX,4.3
6961,2024-03-05,132660919,SFX,3.7
6962,2024-03-05,148145217,SFX,4.3
6963,2024-03-05,144921970,TIS,4.1
6964,2024-03-05,150833784,TIS,4.8
6965,2024-03-05,161231069,TIS,4.8
6966,2024-03-05,151259503,TIS,4.1
6967,2024-03-05,150833893,TIS,4.5
6968,2024-03-05,115109202,TIS,4.7
6969,2024-03-05,163113430,TIS,4.2
6970,2024-03-05,162429815,TIS,4.9
6971,2024-03-05,163791888,SOU,4.8
6972,2024-03-05,155123000,TIS,4.9
6973,2024-03-05,150833938,TIS,4.8
6974,2024-03-05,163410642,TIS,4.7
6975,2024-03-05,154951077,TIS,4.7
6976,2024-03-05,163413632,TIS,4.2
6977,2024-03-05,165107851,SOU,3.8
6978,2024-03-05,150833684,TIS,5.0
6979,2024-03-05,165154540,TIS,4.5
6980,2024-03-05,165739851,TIS,4.0
6981,2024-03-05,161156452,TIS,4.2
6982,2024-03-05,142821379,TIS,4.8
6983,2024-03-05,152755288,TIS,4.7
6984,2024-03-05,160807758,TIS,4.8
6985,2024-03-05,159531907,TIS,4.7
6986,2024-03-05,139217475,TIS,4.6
6987,2024-03-05,145432319,TIS,4.1
6988,2024-03-05,164368859,TIS,4.6
6989,2024-03-05,150828079,TIS,4.6
6990,2024-03-05,150833822,TIS,4.9
6991,2024-03-05,165738741,TIS,3.5
6992,2024-03-05,153989186,SFX,4.5
6993,2024-03-05,165061022,SFX,3.9
6994,2024-03-05,150833713,TIS,3.9
6995,2024-03-05,150833915,TIS,4.8
6996,2024-03-05,161066435,TIS,4.8
6997,2024-03-05,164377058,TIS,4.8
6998,2024-03-05,162430547,TIS,4.8
6999,2024-03-05,164816054,TIS,3.7
7000,2024-03-05,162428617,TIS,4.1
7001,2024-03-05,162595749,TIS,4.8
7002,2024-03-05,164818830,TIS,4.8
7003,2024-03-05,150833919,TIS,4.2
7004,2024-03-05,164236567,TIS,4.5
7005,2024-03-05,165640302,SFX,3.4
7006,2024-03-05,165738709,TIS,4.0
7007,2024-03-05,152419133,TIS,4.8
7008,2024-03-05,160585577,TIS,4.8
7009,2024-03-05,154952269,TIS,4.2
7010,2024-03-05,165108987,SFX,3.3
7011,2024-03-05,139727782,TIS,4.7
7012,2024-03-05,161055713,TIS,4.7
7013,2024-03-05,162517107,TIS,4.9
7014,2024-03-05,165220874,SOU,3.8
7015,2024-03-05,163907353,TIS,4.8
7016,2024-03-05,166191031,TIS,2.8
7017,2024-03-05,161143571,TIS,2.7
7018,2024-03-05,166156333,TIS,2.9
7019,2024-03-05,153683137,TIS,3.4
7020,2024-03-05,163364890,TIS,4.9
7021,2024-03-05,163911194,TIS,4.8
7022,2024-03-05,163413683,TIS,4.8
7023,2024-03-05,163369728,TIS,4.8
7024,2024-03-05,164816149,TIS,4.4
7025,2024-03-05,130306818,TIS,4.7
7026,2024-03-05,160287600,TIS,4.2
7027,2024-03-05,163434069,TIS,4.7
7028,2024-03-05,161053014,TIS,4.9
7029,2024-03-05,150833594,TIS,5.0
7030,2024-03-05,162378734,TIS,4.7
7031,2024-03-05,166158020,TIS,2.7
7032,2024-03-05,163412922,TIS,4.8
7033,2024-03-05,164819025,TIS,4.8
7034,2024-03-05,114680655,TIS,4.7
7035,2024-03-05,122630777,TIS,4.8
7036,2024-03-05,166192640,TIS,2.0
7037,2024-03-05,161158337,TIS,4.9
7038,2024-03-05,150833972,TIS,4.9
7039,2024-03-05,157891582,TIS,4.5
7040,2024-03-05,159707783,TIS,4.7
7041,2024-03-05,139837631,TIS,4.7
7042,2024-03-05,159706645,TIS,4.6
7043,2024-03-05,163030418,TIS,4.8
7044,2024-03-05,162617142,TIS,4.9
7045,2024-03-05,163360772,TIS,4.8
7046,2024-03-05,159524948,TIS,4.8
7047,2024-03-05,161272012,TIS,4.8
7048,2024-03-05,166089429,TIS,2.5
7049,2024-03-05,162429075,TIS,4.6
7050,2024-03-05,166195081,TIS,2.8
7051,2024-03-05,160806766,TIS,4.7
7052,2024-03-05,166143209,TIS,3.1
7053,2024-03-05,162537955,SFX,3.9
7054,2024-03-05,154120510,SFX,3.0
7055,2024-03-05,166201236,SFX,3.4
7056,2024-03-05,160588906,TIS,4.8
7057,2024-03-05,166154359,TIS,0.0
7058,2024-03-05,147123707,TIS,4.8
7059,2024-03-05,151782515,TIS,4.4
7060,2024-03-05,157413165,TIS,4.8
7061,2024-03-05,152761755,TIS,4.8
7062,2024-03-05,160589950,TIS,4.8
7063,2024-03-05,133479851,TIS,4.8
7064,2024-03-05,150833778,TIS,4.7
7065,2024-03-05,154624978,TIS,4.8
7066,2024-03-05,166051292,SOU,3.4
7067,2024-03-05,151787205,TIS,4.7
7068,2024-03-05,165741251,TIS,3.8
7069,2024-03-05,150064178,TIS,4.7
7070,2024-03-05,165738710,TIS,4.2
7071,2024-03-05,160585742,TIS,4.6
7072,2024-03-05,164679381,TIS,4.9
7073,2024-03-05,150812307,TIS,4.5
7074,2024-03-05,161059980,TIS,4.7
7075,2024-03-05,150833989,TIS,4.8
7076,2024-03-05,150833723,TIS,3.1
7077,2024-03-05,150833839,TIS,4.1
7078,2024-03-05,158373099,TIS,4.9
7079,2024-03-05,162920235,TIS,4.7
7080,2024-03-05,166090786,TIS,0.6
7081,2024-03-05,159527178,TIS,4.5
7082,2024-03-05,135227968,TIS,3.1
7083,2024-03-05,164819486,TIS,4.7
7084,2024-03-05,166195564,TIS,2.8
7085,2024-03-05,151326867,TIS,4.5
7086,2024-03-05,163363815,TIS,4.6
7087,2024-03-05,151325879,TIS,4.6
7088,2024-03-05,130838473,TIS,4.8
7089,2024-03-05,165740240,TIS,3.4
7090,2024-03-05,165740242,TIS,2.9
7091,2024-03-05,161156913,TIS,4.9
7092,2024-03-05,161229078,TIS,4.4
7093,2024-03-05,150813177,TIS,4.7
7094,2024-03-05,162977542,TIS,4.5
7095,2024-03-05,162618084,TIS,4.4
7096,2024-03-05,163412921,TIS,4.7
7097,2024-03-05,150833619,TIS,4.5
7098,2024-03-05,156403730,TIS,4.8
7099,2024-03-05,165154703,TIS,4.5
7100,2024-03-05,150833651,TIS,4.1
7101,2024-03-05,149098590,TIS,4.8
7102,2024-03-05,160806476,TIS,4.8
7103,2024-03-05,162517787,TIS,4.8
7104,2024-03-05,145551495,TIS,3.4
7105,2024-03-05,150833589,TIS,4.9
7106,2024-03-05,155097127,TIS,4.7
7107,2024-03-05,150833943,TIS,4.5
7108,2024-03-05,161066334,TIS,4.8
7109,2024-03-05,157558049,TIS,4.7
7110,2024-03-05,164820635,TIS,4.7
7111,2024-03-05,159440119,SOU,5.0
7112,2024-03-05,161760231,TIS,4.7
7113,2024-03-05,164239847,TIS,4.7
7114,2024-03-05,166195875,TIS,2.8
7115,2024-03-05,142983419,TIS,4.8
7116,2024-03-05,144922025,TIS,4.8
7117,2024-03-05,150833763,TIS,4.7
7118,2024-03-05,166192801,TIS,2.9
7119,2024-03-05,128091865,TIS,4.8
7120,2024-03-05,150833717,TIS,4.8
7121,2024-03-05,161759620,TIS,4.8
7122,2024-03-05,163907351,TIS,3.9
7123,2024-03-05,165154461,TIS,4.7
7124,2024-03-05,162429128,TIS,4.9
7125,2024-03-04,162595749,TIS,4.8
7126,2024-03-04,163364547,TIS,4.8
7127,2024-03-04,165154461,TIS,4.6
7128,2024-03-04,150833912,TIS,4.5
7129,2024-03-04,150833610,TIS,4.8
7130,2024-03-04,122746101,TIS,4.8
7131,2024-03-04,164698475,SOU,4.2
7132,2024-03-04,150833668,TIS,4.8
7133,2024-03-04,157840676,SOU,4.5
7134,2024-03-04,145166338,TIS,4.3
7135,2024-03-04,158496885,TIS,4.9
7136,2024-03-04,163354290,TIS,4.5
7137,2024-03-04,166136653,TIS,2.7
7138,2024-03-04,166088330,TIS,2.6
7139,2024-03-04,150833928,TIS,4.1
7140,2024-03-04,150833741,TIS,4.8
7141,2024-03-04,151790838,TIS,4.8
7142,2024-03-04,150833902,TIS,4.9
7143,2024-03-04,114680655,TIS,4.7
7144,2024-03-04,151783931,TIS,4.7
7145,2024-03-04,159544507,TIS,4.9
7146,2024-03-04,155884607,TIS,4.8
7147,2024-03-04,163412921,TIS,4.6
7148,2024-03-04,165784947,TIS,3.2
7149,2024-03-04,166158164,TIS,2.9
7150,2024-03-04,137054854,SFX,4.2
7151,2024-03-04,150833952,TIS,4.6
7152,2024-03-04,154107263,TIS,4.9
7153,2024-03-04,149580214,TIS,4.3
7154,2024-03-04,160046338,TIS,3.4
7155,2024-03-04,159527178,TIS,4.5
7156,2024-03-04,166088289,TIS,2.7
7157,2024-03-04,150825744,TIS,4.7
7158,2024-03-04,150833654,TIS,4.2
7159,2024-03-04,166044698,TIS,3.0
7160,2024-03-04,150833767,TIS,4.2
7161,2024-03-04,150833812,TIS,4.7
7162,2024-03-04,161921318,TIS,4.9
7163,2024-03-04,163360641,TIS,4.8
7164,2024-03-04,154112127,TIS,4.5
7165,2024-03-04,150833604,TIS,4.9
7166,2024-03-04,137739948,TIS,3.8
7167,2024-03-04,163968279,TIS,4.7
7168,2024-03-04,166051251,SOU,3.5
7169,2024-03-04,150833943,TIS,4.5
7170,2024-03-04,159529434,TIS,5.0
7171,2024-03-04,166194876,TIS,1.4
7172,2024-03-04,164239847,TIS,4.6
7173,2024-03-04,150833639,TIS,4.8
7174,2024-03-04,139895330,TIS,4.7
7175,2024-03-04,161348828,TIS,4.7
7176,2024-03-04,150833909,TIS,5.0
7177,2024-03-04,162520854,TIS,4.8
7178,2024-03-04,164239129,TIS,4.8
7179,2024-03-04,164678355,SFX,3.6
7180,2024-03-04,165740240,TIS,3.3
7181,2024-03-04,157892256,TIS,4.8
7182,2024-03-04,164816149,TIS,4.2
7183,2024-03-04,151199475,TIS,4.8
7184,2024-03-04,151789070,TIS,4.8
7185,2024-03-04,161232453,TIS,4.8
7186,2024-03-04,152755288,TIS,4.7
7187,2024-03-04,155231407,TIS,3.9
7188,2024-03-04,165105863,SOU,3.7
7189,2024-03-04,154120510,SFX,2.6
7190,2024-03-04,163791888,SOU,4.8
7191,2024-03-04,145433623,TIS,4.8
7192,2024-03-04,161064723,TIS,4.7
7193,2024-03-04,130838473,TIS,4.8
7194,2024-03-04,161066511,TIS,4.9
7195,2024-03-04,163361228,TIS,3.6
7196,2024-03-04,163410677,TIS,4.7
7197,2024-03-04,150815486,TIS,4.8
7198,2024-03-04,166144158,TIS,2.5
7199,2024-03-04,126416288,TIS,4.3
7200,2024-03-04,166157525,TIS,2.5
7201,2024-03-04,162596172,TIS,4.7
7202,2024-03-04,150833822,TIS,4.9
7203,2024-03-04,151024088,TIS,4.9
7204,2024-03-04,137055014,SFX,4.6
7205,2024-03-04,164607518,SOU,3.9
7206,2024-03-04,162532771,TIS,4.5
7207,2024-03-04,161134660,TIS,4.7
7208,2024-03-04,159627993,TIS,4.2
7209,2024-03-04,150833581,TIS,4.6
7210,2024-03-04,145428634,TIS,4.7
7211,2024-03-04,160807758,TIS,4.8
7212,2024-03-04,166195564,TIS,2.7
7213,2024-03-04,148937283,TIS,4.5
7214,2024-03-04,166192941,TIS,2.7
7215,2024-03-04,150833621,TIS,4.7
7216,2024-03-04,165640302,SFX,3.1
7217,2024-03-04,159440119,SOU,5.0
7218,2024-03-04,162981440,SOU,3.9
7219,2024-03-04,166194201,SOU,2.5
7220,2024-03-04,166089429,TIS,2.4
7221,2024-03-04,150833878,TIS,4.8
7222,2024-03-04,162429075,TIS,4.6
7223,2024-03-04,162977543,TIS,4.2
7224,2024-03-04,163030418,TIS,4.8
7225,2024-03-04,161271308,TIS,4.7
7226,2024-03-04,161053014,TIS,4.8
7227,2024-03-04,161145304,TIS,4.9
7228,2024-03-04,150833784,TIS,4.8
7229,2024-03-04,150833614,TIS,4.6
7230,2024-03-04,161272012,TIS,4.8
7231,2024-03-04,150813177,TIS,4.7
7232,2024-03-04,163923949,TIS,4.9
7233,2024-03-04,166154707,TIS,2.9
7234,2024-03-04,154156067,TIS,4.2
7235,2024-03-04,157408460,TIS,4.8
7236,2024-03-04,150066426,TIS,4.9
7237,2024-03-04,145475476,TIS,4.7
7238,2024-03-04,160293000,TIS,4.1
7239,2024-03-04,164238307,TIS,4.9
7240,2024-03-04,161142286,TIS,4.6
7241,2024-03-04,161766344,TIS,4.9
7242,2024-03-04,153691152,TIS,4.8
7243,2024-03-04,161911950,TIS,4.7
7244,2024-03-04,163907351,TIS,3.9
