,last_movement_date,courier_id,city_code,metric,step,cycle_point,metric_value,reason
0,2024-02-16,151024102,TIS,Courier_not_moving,left the funnel,END,0.41509433962264153,NOT_IN_WORSE
1,2024-02-16,150122173,TIS,Courier_not_moving,1,START,0.417910447761194,PERFORMANCE
2,2024-02-16,161260729,TIS,Late_unbooks_and_no_shows,1,START,0.23809523809523808,PERFORMANCE
3,2024-02-16,162595743,TIS,Late_unbooks_and_no_shows,2,START Accelerated Funnel,0.44642857142857145,PERFORMANCE
4,2024-02-16,162977542,TIS,Late_unbooks_and_no_shows,1,START,0.22916666666666666,PERFORMANCE
5,2024-02-16,146724715,TIS,Courier_not_moving,1,START,0.56,PERFORMANCE
6,2024-02-16,151199468,TIS,Late_unbooks_and_no_shows,1,START,0.25,PERFORMANCE
7,2024-02-16,160297030,TIS,Courier_not_moving,1,START,0.423728813559322,PERFORMANCE
8,2024-02-16,163909065,TIS,Late_unbooks_and_no_shows,1,START,0.25,PERFORMANCE
9,2024-02-16,163364037,TIS,Reassignments,1,START,0.16216216216216217,PERFORMANCE
10,2024-02-16,136466317,SFX,Late_unbooks_and_no_shows,left the funnel,END,0.1509433962264151,PERFORMANCE
11,2024-02-16,151253854,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.21428571428571427,PERFORMANCE
12,2024-02-16,163354291,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.2894736842105263,PERFORMANCE
13,2024-02-16,149580214,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.35555555555555557,PERFORMANCE
14,2024-02-16,160801575,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.2619047619047619,PERFORMANCE
15,2024-02-16,162977543,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.41379310344827586,PERFORMANCE
16,2024-02-16,159531907,TIS,Late_unbooks_and_no_shows,1,START,0.3,PERFORMANCE
17,2024-02-16,164699344,SFX,Late_unbooks_and_no_shows,1,START,0.3170731707317073,PERFORMANCE
18,2024-02-16,151024100,TIS,Late_unbooks_and_no_shows,2,START Accelerated Funnel,0.43333333333333335,PERFORMANCE
19,2024-02-16,150833919,TIS,Late_unbooks_and_no_shows,1,START,0.23529411764705882,PERFORMANCE
20,2024-02-16,150833741,TIS,Late_unbooks_and_no_shows,1,START,0.34615384615384615,PERFORMANCE
21,2024-02-16,150833881,TIS,Courier_not_moving,4,MOVEMENT,0.4633942446066177,PERFORMANCE
22,2024-02-16,163849136,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.2727272727272727,PERFORMANCE
23,2024-02-16,133343972,SOU,Reassignments,1,START,0.1509433962264151,PERFORMANCE
24,2024-02-16,161154167,TIS,Late_unbooks_and_no_shows,1,START,0.2564102564102564,PERFORMANCE
25,2024-02-16,161068660,TIS,Courier_not_moving,left the funnel,END,0.3469387755102041,PERFORMANCE
26,2024-02-16,160047530,TIS,Courier_not_moving,left the funnel,END,0.32528946585668267,PERFORMANCE
27,2024-02-16,159707783,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.15217391304347827,PERFORMANCE
28,2024-02-16,158373099,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.06451612903225806,PERFORMANCE
29,2024-02-16,151259503,TIS,Reassignments,left the funnel,END,0.046511627906976744,PERFORMANCE
30,2024-02-16,162428617,TIS,Reassignments,left the funnel,END,0.02564102564102564,PERFORMANCE
31,2024-02-16,130306818,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.21875,PERFORMANCE
32,2024-02-16,161225265,TIS,Courier_not_moving,3,MOVEMENT,0.4305555555555556,PERFORMANCE
33,2024-02-16,154571906,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.25,PERFORMANCE
34,2024-02-16,161055713,TIS,Courier_not_moving,3,MOVEMENT,0.4857142857156735,PERFORMANCE
35,2024-02-16,150833943,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.20689655172413793,PERFORMANCE
36,2024-02-16,161064723,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.22727272727272727,PERFORMANCE
37,2024-02-16,162596172,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.76,PERFORMANCE
38,2024-02-16,163433853,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.3333333333333333,PERFORMANCE
39,2024-02-16,160298575,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.22857142857142856,PERFORMANCE
40,2024-02-16,159412102,SOU,Courier_not_moving,3,MOVEMENT,0.4782608695652174,PERFORMANCE
41,2024-02-16,151343726,TIS,Courier_not_moving,3,MOVEMENT,0.5769230769230769,PERFORMANCE
42,2024-02-16,148998191,TIS,Reassignments,2,MOVEMENT,0.16279069767441862,PERFORMANCE
43,2024-02-16,162982080,SOU,Courier_not_moving,2,MOVEMENT,0.41304347826086957,PERFORMANCE
44,2024-02-16,125590129,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.5555555555555556,PERFORMANCE
45,2024-02-16,151324695,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.6666666666666666,PERFORMANCE
46,2024-02-16,162378734,TIS,Courier_not_moving,2,MOVEMENT,0.4603174603174603,PERFORMANCE
47,2024-03-07,146724715,TIS,Reassignments,1,START,0.15384615384615385,PERFORMANCE
48,2024-03-07,161919361,TIS,Courier_not_moving,left the funnel,END,0.25925925925925924,PERFORMANCE
49,2024-03-07,164368399,TIS,Courier_not_moving,left the funnel,END,0.36363636363636365,PERFORMANCE
50,2024-03-07,163413632,TIS,Courier_not_moving,4,MOVEMENT,0.4857142857142857,PERFORMANCE
51,2024-03-07,140981260,TIS,Courier_not_moving,2,MOVEMENT,0.4383561643835616,PERFORMANCE
52,2024-03-07,150122173,TIS,Courier_not_moving,1,START,0.4186046511627907,PERFORMANCE
53,2024-03-07,150833839,TIS,Reassignments,1,START,0.22807017543859648,PERFORMANCE
54,2024-03-07,145432319,TIS,Courier_not_moving,1,START,0.34615384615384615,PERFORMANCE
55,2024-03-07,150833628,TIS,Courier_not_moving,1,START,0.5247265563053171,PERFORMANCE
56,2024-03-07,161050290,TIS,Courier_not_moving,1,START,0.45161290322580644,PERFORMANCE
57,2024-03-06,161143571,TIS,Courier_not_moving,2,START Accelerated Funnel,1.0,PERFORMANCE
58,2024-03-06,162975988,TIS,Courier_not_moving,1,START,0.3076923076923077,PERFORMANCE
59,2024-03-06,163858257,TIS,Courier_not_moving,1,START,0.3333333333333333,PERFORMANCE
60,2024-03-06,145564358,TIS,Courier_not_moving,1,START,0.55,PERFORMANCE
61,2024-03-06,154156067,TIS,Courier_not_moving,1,START,0.38095238095238093,PERFORMANCE
62,2024-03-06,159524898,TIS,Courier_not_moving,1,START,0.2777777777777778,PERFORMANCE
63,2024-03-06,154112127,TIS,Reassignments,1,START,0.2903225806451613,PERFORMANCE
64,2024-03-06,154952269,TIS,Reassignments,1,START,0.18085106382978725,PERFORMANCE
65,2024-03-06,151199468,TIS,Courier_not_moving,1,START,0.3103448275862069,PERFORMANCE
66,2024-03-06,164699344,SFX,Reassignments,1,START,0.23529411764705882,PERFORMANCE
67,2024-03-06,159706645,TIS,Courier_not_moving,1,START,0.45454545454545453,PERFORMANCE
68,2024-03-06,163364106,TIS,Courier_not_moving,1,START,0.29411764705882354,PERFORMANCE
69,2024-03-06,162523839,SOU,Courier_not_moving,1,START,0.2777777777777778,PERFORMANCE
70,2024-03-06,162528563,TIS,Courier_not_moving,1,START,0.41379310344827586,PERFORMANCE
71,2024-03-06,150833651,TIS,Courier_not_moving,1,START,0.4666666666666667,PERFORMANCE
72,2024-03-06,148994316,TIS,Courier_not_moving,1,START,0.30434782608695654,PERFORMANCE
73,2024-03-06,165739367,TIS,Courier_not_moving,1,START,0.32142857142857145,PERFORMANCE
74,2024-03-06,151255984,TIS,Courier_not_moving,1,START,0.425,PERFORMANCE
75,2024-03-06,151259503,TIS,Reassignments,2,START Accelerated Funnel,0.34375,PERFORMANCE
76,2024-03-06,165740242,TIS,Reassignments,2,MOVEMENT,0.16071428571428573,PERFORMANCE
77,2024-03-06,164365597,TIS,Courier_not_moving,1,START,0.4074074074074074,PERFORMANCE
78,2024-03-06,162378734,TIS,Courier_not_moving,3,MOVEMENT,0.43548387096774194,PERFORMANCE
79,2024-03-06,137145862,TIS,Courier_not_moving,1,START,0.40476190476190477,PERFORMANCE
80,2024-03-06,166157525,TIS,Courier_not_moving,1,START,0.40425531914893614,PERFORMANCE
81,2024-03-06,161224272,TIS,Courier_not_moving,1,START,0.44776119402985076,PERFORMANCE
82,2024-03-06,160806766,TIS,Courier_not_moving,1,START,0.3728813559322034,PERFORMANCE
83,2024-03-06,150833619,TIS,Courier_not_moving,1,START,0.575,PERFORMANCE
84,2024-03-06,161734000,TIS,Courier_not_moving,1,START,0.3888888888888889,PERFORMANCE
85,2024-03-06,159533024,TIS,Courier_not_moving,1,START,0.38461538461538464,PERFORMANCE
86,2024-03-06,161049064,TIS,Courier_not_moving,1,START,0.2727272727272727,PERFORMANCE
87,2024-03-06,160285545,TIS,Courier_not_moving,1,START,0.4,PERFORMANCE
88,2024-03-06,163363815,TIS,Courier_not_moving,1,START,0.5483870967741935,PERFORMANCE
89,2024-03-06,151782515,TIS,Courier_not_moving,1,START,0.2564102564102564,PERFORMANCE
90,2024-03-06,163907351,TIS,Courier_not_moving,1,START,0.28125,PERFORMANCE
91,2024-03-06,161244682,TIS,Courier_not_moving,1,START,0.4,PERFORMANCE
92,2024-03-06,163846146,TIS,Courier_not_moving,1,START,0.5714285714285714,PERFORMANCE
93,2024-03-06,161055621,TIS,Courier_not_moving,1,START,0.6060606060606061,PERFORMANCE
94,2024-03-06,151024100,TIS,Courier_not_moving,1,START,0.3684210526315789,PERFORMANCE
95,2024-03-06,163410642,TIS,Courier_not_moving,left the funnel,END,0.2926829268292683,PERFORMANCE
96,2024-03-06,154113491,TIS,Courier_not_moving,left the funnel,END,0.2714285714285714,PERFORMANCE
97,2024-03-06,158371899,TIS,Courier_not_moving,2,START Accelerated Funnel,0.6585365853658537,PERFORMANCE
98,2024-03-06,150833970,TIS,Reassignments,1,START,0.26666666666666666,PERFORMANCE
99,2024-03-06,163364038,TIS,Courier_not_moving,1,START,0.3137254901960784,PERFORMANCE
100,2024-03-06,152248914,TIS,Courier_not_moving,1,START,0.5,PERFORMANCE
101,2024-03-06,165751222,SOU,Courier_not_moving,1,START,0.44,PERFORMANCE
102,2024-03-06,160588841,TIS,Courier_not_moving,1,START,0.3333333333333333,PERFORMANCE
103,2024-03-06,124594243,TIS,Courier_not_moving,1,START,0.2830188679245283,PERFORMANCE
104,2024-03-06,151466762,TIS,Courier_not_moving,2,START Accelerated Funnel,0.8157894736842105,PERFORMANCE
105,2024-03-06,162616758,TIS,Courier_not_moving,1,START,0.5151515151515151,PERFORMANCE
106,2024-03-06,157558049,TIS,Courier_not_moving,1,START,0.20689655172413793,PERFORMANCE
107,2024-03-06,161258312,TIS,Reassignments,1,START,0.23255813953488372,PERFORMANCE
108,2024-03-06,152246663,TIS,Reassignments,1,START,0.16326530612244897,PERFORMANCE
109,2024-03-06,134374111,TIS,Courier_not_moving,1,START,0.34615384615384615,PERFORMANCE
110,2024-03-06,157409033,TIS,Courier_not_moving,2,START Accelerated Funnel,0.7647058823529411,PERFORMANCE
111,2024-03-06,150833884,TIS,Courier_not_moving,1,START,0.2727272727272727,PERFORMANCE
112,2024-03-06,165785024,TIS,Courier_not_moving,1,START,0.2916666666666667,PERFORMANCE
113,2024-03-06,162532429,TIS,Courier_not_moving,1,START,0.4782608695652174,PERFORMANCE
114,2024-03-06,120797448,TIS,Courier_not_moving,1,START,0.3333333333333333,PERFORMANCE
115,2024-03-06,162429127,TIS,Courier_not_moving,3,START Accelerated Funnel,0.9565217391304348,PERFORMANCE
116,2024-03-06,135609894,TIS,Courier_not_moving,1,START,0.5238095238095238,PERFORMANCE
117,2024-03-06,166190561,TIS,Courier_not_moving,1,START,0.2619047619047619,PERFORMANCE
118,2024-03-06,162431806,TIS,Courier_not_moving,2,START Accelerated Funnel,1.0,PERFORMANCE
119,2024-03-06,142815911,TIS,Courier_not_moving,1,START,0.24074074074074073,PERFORMANCE
120,2024-03-06,153683137,TIS,Courier_not_moving,1,START,0.3333333333333333,PERFORMANCE
121,2024-03-06,163361229,TIS,Courier_not_moving,1,START,0.5405405405405406,PERFORMANCE
122,2024-03-06,150825957,TIS,Courier_not_moving,1,START,0.2222222222222222,PERFORMANCE
123,2024-03-06,137141930,TIS,Courier_not_moving,1,START,0.3088235294117647,PERFORMANCE
124,2024-03-06,151199463,TIS,Courier_not_moving,3,START Accelerated Funnel,1.0,PERFORMANCE
125,2024-03-06,154951077,TIS,Courier_not_moving,1,START,0.22448979591836735,PERFORMANCE
126,2024-03-06,165739342,TIS,Courier_not_moving,1,START,0.35294117647058826,PERFORMANCE
127,2024-03-06,162981442,SOU,Courier_not_moving,1,START,0.5,PERFORMANCE
128,2024-03-06,151338876,TIS,Courier_not_moving,1,START,0.24,PERFORMANCE
129,2024-03-06,160302444,TIS,Courier_not_moving,1,START,0.41935483870967744,PERFORMANCE
130,2024-03-06,166157037,TIS,Courier_not_moving,1,START,0.21621621621621623,PERFORMANCE
131,2024-03-06,166090786,TIS,Courier_not_moving,1,START,0.2962962962962963,PERFORMANCE
132,2024-03-06,150833912,TIS,Courier_not_moving,1,START,0.28125,PERFORMANCE
133,2024-03-06,165277282,TIS,Courier_not_moving,1,START,0.4230769230769231,PERFORMANCE
134,2024-03-06,150833780,TIS,Courier_not_moving,1,START,0.35185185185185186,PERFORMANCE
135,2024-03-06,155231407,TIS,Courier_not_moving,1,START,0.21739130434782608,PERFORMANCE
136,2024-03-06,150833782,TIS,Courier_not_moving,1,START,0.34210526315789475,PERFORMANCE
137,2024-03-06,160047530,TIS,Courier_not_moving,1,START,0.6,PERFORMANCE
138,2024-03-06,150833825,TIS,Courier_not_moving,1,START,0.43478260869565216,PERFORMANCE
139,2024-03-06,161228878,TIS,Courier_not_moving,1,START,0.6571428571428571,PERFORMANCE
140,2024-03-06,163030546,TIS,Courier_not_moving,1,START,0.24074074074074073,PERFORMANCE
141,2024-03-06,160299265,TIS,Courier_not_moving,1,START,0.34375,PERFORMANCE
142,2024-03-06,157494608,TIS,Courier_not_moving,1,START,0.3684210526315789,PERFORMANCE
143,2024-03-06,159527260,TIS,Courier_not_moving,1,START,0.29411764705882354,PERFORMANCE
144,2024-03-06,160650287,TIS,Courier_not_moving,1,START,0.5769230769230769,PERFORMANCE
145,2024-03-06,166194876,TIS,Courier_not_moving,1,START,0.28888888888888886,PERFORMANCE
146,2024-03-06,166136653,TIS,Courier_not_moving,1,START,0.421875,PERFORMANCE
147,2024-03-06,163413585,TIS,Courier_not_moving,1,START,0.2222222222222222,PERFORMANCE
148,2024-03-06,140305165,TIS,Reassignments,1,START,0.16666666666666666,PERFORMANCE
149,2024-03-06,122092289,TIS,Courier_not_moving,1,START,0.4444444444444444,PERFORMANCE
150,2024-03-06,163909065,TIS,Courier_not_moving,1,START,0.3333333333333333,PERFORMANCE
151,2024-03-06,159707783,TIS,Courier_not_moving,1,START,0.3103448275862069,PERFORMANCE
152,2024-03-06,152813627,SOU,Courier_not_moving,1,START,0.21621621621621623,PERFORMANCE
153,2024-03-06,154120510,SFX,Courier_not_moving,1,START,0.4600000000000001,PERFORMANCE
154,2024-03-06,161251314,TIS,Reassignments,1,START,0.16,PERFORMANCE
155,2024-03-06,146130944,TIS,Courier_not_moving,1,START,0.30303030303030304,PERFORMANCE
156,2024-03-06,150833722,TIS,Courier_not_moving,2,MOVEMENT,0.4221380239896461,PERFORMANCE
157,2024-02-28,139792819,TIS,Late_unbooks_and_no_shows,1,START,0.2542372881355932,PERFORMANCE
158,2024-02-28,152759769,TIS,Late_unbooks_and_no_shows,1,START,0.2777777777777778,PERFORMANCE
159,2024-02-28,150833778,TIS,Late_unbooks_and_no_shows,1,START,0.3673469387755102,PERFORMANCE
160,2024-02-28,137051423,SFX,Late_unbooks_and_no_shows,left the funnel,END,0.0,PERFORMANCE
161,2024-02-28,162432157,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.0625,PERFORMANCE
162,2024-02-28,159527119,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.01639344262295082,PERFORMANCE
163,2024-02-28,161121569,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.046153846153846156,PERFORMANCE
164,2024-02-28,161056894,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.07317073170731707,PERFORMANCE
165,2024-02-28,150833817,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.07407407407407407,PERFORMANCE
166,2024-02-28,151783931,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.09615384615384616,PERFORMANCE
167,2024-02-28,145512035,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.14634146341463414,PERFORMANCE
168,2024-02-28,160806766,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.2857142857142857,PERFORMANCE
169,2024-02-28,145475476,TIS,Late_unbooks_and_no_shows,1,START,0.30434782608695654,PERFORMANCE
170,2024-02-28,151343726,TIS,Courier_not_moving,4,MOVEMENT,0.4074074074074074,PERFORMANCE
171,2024-02-28,150833857,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.3409090909090909,PERFORMANCE
172,2024-02-28,162976658,TIS,Reassignments,1,START,0.20833333333333334,PERFORMANCE
173,2024-02-28,150833912,TIS,Late_unbooks_and_no_shows,2,START Accelerated Funnel,0.56,PERFORMANCE
174,2024-02-28,122025918,TIS,Late_unbooks_and_no_shows,1,START,0.28,PERFORMANCE
175,2024-02-28,163187470,TIS,Late_unbooks_and_no_shows,1,START,0.2926829268292683,PERFORMANCE
176,2024-02-28,162920235,TIS,Reassignments,1,START,0.1590909090909091,PERFORMANCE
177,2024-02-28,151325960,TIS,Late_unbooks_and_no_shows,2,START Accelerated Funnel,0.4857142857142857,PERFORMANCE
178,2024-02-28,160471007,SOU,Late_unbooks_and_no_shows,left the funnel,END,0.06060606060606061,PERFORMANCE
179,2024-02-28,158309412,SOU,Late_unbooks_and_no_shows,left the funnel,END,0.06060606060606061,PERFORMANCE
180,2024-02-28,159527178,TIS,Late_unbooks_and_no_shows,1,START,0.3829787234042553,PERFORMANCE
181,2024-02-28,151253854,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.5945945945945946,PERFORMANCE
182,2024-02-28,159541286,TIS,Courier_not_moving,2,MOVEMENT,0.4065934065934066,PERFORMANCE
183,2024-02-28,102320533,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.21052631578947367,PERFORMANCE
184,2024-02-28,164821738,TIS,Courier_not_moving,3,MOVEMENT,0.8260869565217391,PERFORMANCE
185,2024-02-28,126416288,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.20833333333333334,PERFORMANCE
186,2024-02-28,158494243,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.23809523809523808,PERFORMANCE
187,2024-02-28,150833846,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.30303030303030304,PERFORMANCE
188,2024-02-28,151024083,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.4782608695652174,PERFORMANCE
189,2024-02-28,164678355,SFX,Courier_not_moving,4,MOVEMENT,0.425531914893617,PERFORMANCE
190,2024-02-28,162981442,SOU,Late_unbooks_and_no_shows,3,MOVEMENT,0.64,PERFORMANCE
191,2024-02-28,150833970,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.24390243902439024,PERFORMANCE
192,2024-02-28,163849136,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.24242424242424243,PERFORMANCE
193,2024-02-28,150833682,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.37735849056603776,PERFORMANCE
194,2024-02-28,161068660,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.75,PERFORMANCE
195,2024-02-17,162430594,TIS,Courier_not_moving,1,START,0.43859649122807015,PERFORMANCE
196,2024-02-17,163367252,TIS,Late_unbooks_and_no_shows,1,START,0.2777777777777778,PERFORMANCE
197,2024-02-17,159541286,TIS,Courier_not_moving,1,START,0.4166666666666667,PERFORMANCE
198,2024-02-17,164816151,TIS,Late_unbooks_and_no_shows,1,START,0.21739130434782608,PERFORMANCE
199,2024-02-17,150833791,TIS,Late_unbooks_and_no_shows,1,START,0.23529411764705882,PERFORMANCE
200,2024-02-17,150815486,TIS,Late_unbooks_and_no_shows,1,START,0.32558139534883723,PERFORMANCE
201,2024-02-17,163911194,TIS,Late_unbooks_and_no_shows,1,START,0.2857142857142857,PERFORMANCE
202,2024-02-17,155587247,SOU,Late_unbooks_and_no_shows,1,START,0.29411764705882354,PERFORMANCE
203,2024-02-17,157558049,TIS,Late_unbooks_and_no_shows,2,START Accelerated Funnel,0.42857142857142855,PERFORMANCE
204,2024-02-17,163363325,TIS,Late_unbooks_and_no_shows,1,START,0.23529411764705882,PERFORMANCE
205,2024-02-17,159707783,TIS,Late_unbooks_and_no_shows,1,START,0.35555555555555557,PERFORMANCE
206,2024-02-17,151346681,TIS,Courier_not_moving,1,START,0.41025641025641024,PERFORMANCE
207,2024-02-17,163363815,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.08,PERFORMANCE
208,2024-02-17,163030418,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.11864406779661017,PERFORMANCE
209,2024-02-17,159527259,TIS,Courier_not_moving,left the funnel,END,0.27710843373493976,PERFORMANCE
210,2024-02-17,150833581,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.1282051282051282,PERFORMANCE
211,2024-02-17,161053014,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.05084745762711865,PERFORMANCE
212,2024-02-17,150833968,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.14634146341463414,PERFORMANCE
213,2024-02-17,151782515,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.0,PERFORMANCE
214,2024-02-17,159527260,TIS,Reassignments,left the funnel,END,0.06666666666666667,PERFORMANCE
215,2024-02-17,162920235,TIS,Courier_not_moving,left the funnel,END,0.1935483870967742,PERFORMANCE
216,2024-02-17,151341162,TIS,Reassignments,left the funnel,END,0.09090909090909091,PERFORMANCE
217,2024-02-17,152246883,TIS,Late_unbooks_and_no_shows,left the funnel,END,0.1111111111111111,PERFORMANCE
218,2024-02-17,163363855,TIS,Reassignments,left the funnel,END,0.0,PERFORMANCE
219,2024-02-17,151841154,TIS,Courier_not_moving,3,MOVEMENT,0.4032258064516129,PERFORMANCE
220,2024-02-17,161242870,TIS,Courier_not_moving,3,MOVEMENT,0.5172413793103449,PERFORMANCE
221,2024-02-17,146120081,TIS,Courier_not_moving,2,MOVEMENT,0.5989639768536569,PERFORMANCE
222,2024-02-17,150833839,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.21568627450980393,PERFORMANCE
223,2024-02-17,150814088,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.23333333333333334,PERFORMANCE
224,2024-02-17,164678355,SFX,Courier_not_moving,2,MOVEMENT,0.4230769230769231,PERFORMANCE
225,2024-02-17,163794201,SOU,Courier_not_moving,2,MOVEMENT,0.5535714285714286,PERFORMANCE
226,2024-02-17,150833656,TIS,Late_unbooks_and_no_shows,4,MOVEMENT,0.26666666666666666,PERFORMANCE
227,2024-02-17,155885717,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.3225806451612903,PERFORMANCE
228,2024-02-17,150814722,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.25,PERFORMANCE
229,2024-02-17,161229015,TIS,Reassignments,3,MOVEMENT,0.1794871794871795,PERFORMANCE
230,2024-02-17,161123095,TIS,Courier_not_moving,3,MOVEMENT,0.45652173913043476,PERFORMANCE
231,2024-02-17,164236567,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.24324324324324326,PERFORMANCE
232,2024-02-17,162532771,TIS,Reassignments,2,MOVEMENT,0.2,PERFORMANCE
233,2024-02-17,159529533,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.5714285714285714,PERFORMANCE
234,2024-02-17,114680655,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.23529411764705882,PERFORMANCE
235,2024-02-17,152400996,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.26,PERFORMANCE
236,2024-02-17,164365597,TIS,Late_unbooks_and_no_shows,1,START,0.21739130434782608,PERFORMANCE
237,2024-02-17,164742323,TIS,Late_unbooks_and_no_shows,1,START,0.375,PERFORMANCE
238,2024-02-17,153277287,TIS,Late_unbooks_and_no_shows,1,START,0.3055555555555556,PERFORMANCE
239,2024-02-17,150833621,TIS,Late_unbooks_and_no_shows,1,START,0.25806451612903225,PERFORMANCE
240,2024-02-17,164816054,TIS,Courier_not_moving,1,START,0.40625,PERFORMANCE
241,2024-02-17,159544057,TIS,Late_unbooks_and_no_shows,1,START,0.2833333333333333,PERFORMANCE
242,2024-02-17,163371552,SOU,Late_unbooks_and_no_shows,left the funnel,END,0.0,PERFORMANCE
243,2024-02-09,161734000,TIS,Late_unbooks_and_no_shows,1,START,0.2857142857142857,PERFORMANCE
244,2024-02-09,153683137,TIS,Late_unbooks_and_no_shows,1,START,0.2608695652173913,PERFORMANCE
245,2024-02-09,150833839,TIS,Late_unbooks_and_no_shows,1,START,0.2631578947368421,PERFORMANCE
246,2024-02-09,150833762,TIS,Late_unbooks_and_no_shows,1,START,0.20833333333333334,PERFORMANCE
247,2024-02-09,151262834,TIS,Late_unbooks_and_no_shows,1,START,0.2641509433962264,PERFORMANCE
248,2024-02-09,146726379,TIS,Late_unbooks_and_no_shows,1,START,0.20754716981132076,PERFORMANCE
249,2024-02-09,161922706,TIS,Late_unbooks_and_no_shows,1,START,0.24528301886792453,PERFORMANCE
250,2024-02-09,147464128,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.24193548387096775,PERFORMANCE
251,2024-02-09,124459760,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.2553191489361702,PERFORMANCE
252,2024-02-09,145475476,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.20754716981132076,PERFORMANCE
253,2024-02-09,158371899,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.23255813953488372,PERFORMANCE
254,2024-02-09,150828079,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.28888888888888886,PERFORMANCE
255,2024-02-09,161229015,TIS,Reassignments,2,MOVEMENT,0.16666666666666666,PERFORMANCE
256,2024-02-09,161123095,TIS,Courier_not_moving,2,MOVEMENT,0.45,PERFORMANCE
257,2024-02-09,143038381,TIS,Late_unbooks_and_no_shows,2,MOVEMENT,0.38095238095238093,PERFORMANCE
258,2024-02-09,161258312,TIS,Late_unbooks_and_no_shows,3,MOVEMENT,0.34210526315789475,PERFORMANCE
259,2024-02-09,164365647,TIS,Late_unbooks_and_no_shows,1,START,0.2647058823529412,PERFORMANCE
260,2024-02-09,150833651,TIS,Late_unbooks_and_no_shows,1,START,0.21428571428571427,PERFORMANCE
261,2024-02-09,160650287,TIS,Late_unbooks_and_no_shows,1,START,0.25,PERFORMANCE
262,2024-02-09,164442457,SOU,Courier_not_moving,1,START,0.41935483870967744,PERFORMANCE
263,2024-02-09,159527178,TIS,Late_unbooks_and_no_shows,1,START,0.23809523809523808,PERFORMANCE
264,2024-02-09,159527394,TIS,Courier_not_moving,1,START,0.4264705882352941,PERFORMANCE
265,2024-02-09,162378734,TIS,Courier_not_moving,1,START,0.42028985507246375,PERFORMANCE
266,2024-02-09,161911950,TIS,Late_unbooks_and_no_shows,1,START,0.20930232558139536,PERFORMANCE
267,2024-02-09,163561181,SFX,Late_unbooks_and_no_shows,left the funnel,END,0.029411764705882353,PERFORMANCE
